date_string,dividend,earnings,cpi,cape
1959-11-01,20.135516930612244,37.58387611428571,29.4,18.07178913057021
1959-12-01,20.209175510204084,37.4366693877551,29.4,18.6247289779001
1960-01-01,20.68448744846416,37.56443959044368,29.3,18.33828499437556
1960-02-01,21.018978155102037,37.4366693877551,29.4,17.54527510894597
1960-03-01,21.42393469387755,37.4366693877551,29.4,17.286020720522146
1960-04-01,21.387960602033896,36.832882787796606,29.5,17.429766947597198
1960-05-01,21.4247200759322,36.35589009355932,29.5,17.256170578727914
1960-06-01,21.38886486486486,35.757794594594586,29.6,17.82336381726474
1960-07-01,21.38886486486486,35.79432019459459,29.6,17.376806472898114
1960-08-01,21.38886486486486,35.83095548108108,29.6,17.582113039577678
1960-09-01,21.38886486486486,35.867481081081074,29.6,17.052015467817665
1960-10-01,21.245315436241608,35.62675973154362,29.8,16.60510453625103
1960-11-01,21.245315436241608,35.62675973154362,29.8,17.146088452419008
1960-12-01,21.245315436241608,35.62675973154362,29.8,17.562090833957136
1961-01-01,21.209034974496642,34.9730577181208,29.8,18.470416986477176
1961-02-01,21.172645562416104,34.31935570469798,29.8,19.234014498298357
1961-03-01,21.13636510067114,33.66565369127516,29.8,19.844225272725573
1961-04-01,21.13636510067114,33.44775302013422,29.8,20.38284297575478
1961-05-01,21.13636510067114,33.22985234899328,29.8,20.598606843297343
1961-06-01,21.13636510067114,33.011951677852345,29.8,20.332414551592297
1961-07-01,21.067641407999997,32.864057407999994,30,20.14664373682732
1961-08-01,21.210419991973243,33.04628888829431,29.9,20.941688475215184
1961-09-01,21.211903999999997,33.00832,30,20.705243044147252
1961-10-01,21.428352,33.513401408,30,20.92419014101079
1961-11-01,21.644799999999996,34.018374592,30,21.85795772195967
1961-12-01,21.861247999999996,34.523455999999996,30,22.04148019838226
1962-01-01,21.933433408,35.1728,30,21.19793140001522
1962-02-01,21.9324025833887,35.70313355481727,30.1,21.451687754873365
1962-03-01,22.004348172757474,36.35032026578073,30.1,21.44315856852623
1962-04-01,22.00319345165563,36.58827674701986,30.2,20.658336447649027
1962-05-01,22.074793303311253,36.94670603443708,30.2,19.08936749811665
1962-06-01,22.146500662251654,37.30502781456954,30.2,16.827571244792466
1962-07-01,22.14488060198019,37.39621386138614,30.3,17.14132566132279
1962-08-01,22.216244150495047,37.61051881188118,30.3,17.57126263104553
1962-09-01,22.214399999999998,37.7004,30.4,17.321461147465484
1962-10-01,22.392435600000002,38.1988356,30.4,16.73982096790133
1962-11-01,22.5703644,38.6971644,30.4,17.85438648949715
1962-12-01,22.7484,39.1956,30.4,18.585836118439865
1963-01-01,22.819635599999998,39.337964400000004,30.4,19.25923169325406
1963-02-01,22.890764400000002,39.4804356,30.4,19.46919130967141
1963-03-01,22.886714754098357,39.492889180327865,30.5,19.288064606604834
1963-04-01,23.064166630819667,39.954136319999996,30.5,20.15007723822698
1963-05-01,23.241512057704917,40.415489909508196,30.5,20.507585864952613
1963-06-01,23.34243137254902,40.74315294117647,30.6,20.384149993841
1963-07-01,23.301614259283387,41.033464495114,30.7,19.969231885949643
1963-08-01,23.336936880781757,41.456489902280126,30.7,20.472637900527676
1963-09-01,23.372153745928337,41.879515309446255,30.7,20.960360090705112
1963-10-01,23.542198628571427,41.95436883116883,30.8,20.8913445954115
1963-11-01,23.78823254025974,42.1651948051948,30.8,20.72039933533971
1963-12-01,23.956380582524268,42.23888155339805,30.9,21.03859937673706
1964-01-01,24.131535347572814,42.799229700970876,30.9,21.62721619698094
1964-02-01,24.3065850407767,43.359682920388344,30.9,21.83267082671033
1964-03-01,24.481739805825242,43.92003106796116,30.9,22.16724558598265
1964-04-01,24.656894570873785,44.445390291262136,30.9,22.42219216973718
1964-05-01,24.831944264077666,44.97074951456311,30.9,22.57433076956384
1964-06-01,24.926430967741933,45.34934709677419,31,22.300288036082797
1964-07-01,25.055073954983918,45.69074605273311,31.1,22.984351845738413
1964-08-01,25.34536258064516,46.32681928258064,31,22.650407292938798
1964-09-01,25.472658520900318,46.665075241157545,31.1,22.892221984231696
1964-10-01,25.681450803858517,46.94349975048231,31.1,23.21215468067535
1964-11-01,25.807261538461535,47.070467876923075,31.2,23.225019793095832
1964-12-01,26.015384615384615,47.348,31.2,22.752984772787272
1965-01-01,26.1888552,47.798898646153845,31.2,23.269335081922474
1965-02-01,26.36222172307692,48.24990135384614,31.2,23.37206827275133
1965-03-01,26.450913738019164,48.54520638977635,31.3,23.25352820003484
1965-04-01,26.573472611464965,48.942029228025476,31.4,23.420551954771295
1965-05-01,26.780270063694264,49.49355803312102,31.4,23.708808308861933
1965-06-01,26.816263291139236,49.72824303797467,31.6,22.385342986457776
1965-07-01,26.987538045569615,50.20775070379746,31.6,22.300781712174416
1965-08-01,27.158710055696197,50.68715562531644,31.6,22.66597184596438
1965-09-01,27.329984810126582,51.16666329113924,31.6,23.374146831648616
1965-10-01,27.44861072555205,51.7221955835962,31.7,23.775745523312676
1965-11-01,27.653451104100945,52.43913690851735,31.7,23.925461156673713
1965-12-01,27.77068679245283,52.98892075471698,31.8,23.694111549106314
1966-01-01,27.974883018867924,53.49941132075471,31.8,24.058483388421745
1966-02-01,28.002959999999995,53.67234,32,23.70002714557939
1966-03-01,28.118011214953267,54.010856074766345,32.1,22.611112582289994
1966-04-01,28.1114688,54.07849411764706,32.3,23.113696462615824
1966-05-01,28.278931200000002,54.48056470588235,32.3,21.852177976763098
1966-06-01,28.358696296296294,54.71324444444444,32.4,21.55525338322625
1966-07-01,28.47123692307692,54.711427761230766,32.5,21.381702007433418
1966-08-01,28.49567706422018,54.542215222018335,32.7,19.91390386400981
1966-09-01,28.69425321100917,54.707728440366964,32.7,19.161676250615002
1966-10-01,28.453997500303952,54.50670509908814,32.9,18.82540937131568
1966-11-01,28.388273624316106,54.63835022006079,32.9,19.711251211928964
1966-12-01,28.32245106382979,54.76989665653495,32.9,19.73647375279197
1967-01-01,28.421135562310027,54.4409812231003,32.9,20.43224212538428
1967-02-01,28.519820060790273,54.11196710516717,32.9,21.07444316367844
1967-03-01,28.531781818181816,53.62007272727272,33,21.443898602019097
1967-04-01,28.445583081570994,53.0657256797583,33.1,21.68602556674624
1967-05-01,28.359903614457828,52.51471807228915,33.2,21.948477389658393
1967-06-01,28.274738738738737,51.96701981981982,33.3,21.552097609793478
1967-07-01,28.2549210251497,51.71422275449102,33.4,21.804196245666358
1967-08-01,28.235124709253732,51.462934925373126,33.5,22.030627049126018
1967-09-01,28.215542857142854,51.21314285714285,33.6,22.21914548866479
1967-10-01,28.131817210682488,51.15751691394657,33.7,22.06819919418389
1967-11-01,28.04858698224852,51.1022201183432,33.8,21.26310296833628
1967-12-01,27.965847787610617,51.04724955752212,33.9,21.75159780872363
1968-01-01,27.897036950146624,51.09699361407624,34.1,21.511535896332177
